slug,display_name_en,category,muscle_group,confidence,duplicate_of_existing_slug,source_folder_en,source_filename_reference_only,unresolved_terms_debug,source_abs_path
stride-for-behind-with-bar-1,Stride for behind with bar 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),passada para tras com barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\passada para tras com barra (1).gif
reverse-with-bar-1,Reverse with bar 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),Retrocesso com Barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\Retrocesso com Barra (1).gif
reverse-with-dumbbells-1,Reverse with dumbbells 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),Retrocesso com halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\Retrocesso com halteres (1).gif
seitlicher-ausfallschritt-mit-langhantel-1,Seitlicher_ausfallschritt_mit_langhantel 1,strength,legs_glutes,needs_review,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),seitlicher_ausfallschritt_mit_langhantel (1).gif,seitlicher_ausfallschritt_mit_langhantel,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\seitlicher_ausfallschritt_mit_langhantel (1).gif
stiff-leg-1,Stiff-leg 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),stiff (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\stiff (1).gif
stiff-leg-with-bar-1,Stiff-leg with bar 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),stiff com barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\stiff com barra (1).gif
stiff-leg-with-dumbbells-1,Stiff-leg with dumbbells 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),Stiff com Halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\Stiff com Halteres (1).gif
stiff-leg-on-smith-machine-1,Stiff-leg on smith machine 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),stiff no smth (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\stiff no smth (1).gif
stiff-leg-on-smith-machine-unilateral-1,Stiff-leg on smith machine unilateral 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),stiff no smth unilateral (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\stiff no smth unilateral (1).gif
stiff-leg-unilateral-with-medicine-ball-1,Stiff-leg unilateral with medicine ball 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),Stiff unil com medball (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\Stiff unil com medball (1).gif
stiff-leg-unilateral-1,Stiff-leg unilateral 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),stiff unilateral (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\stiff unilateral (1).gif
stiff-leg-unilateral-with-kettlebell-1,Stiff-leg unilateral with kettlebell 1,strength,legs_glutes,high,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),stiff unilateral com kettibel (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\stiff unilateral com kettibel (1).gif
tiefe-langhantel-kniebeuge-1,Tiefe_langhantel_kniebeuge 1,strength,legs_glutes,needs_review,no,Strength / Legs Glutes (GIFs - BONOS (1)\Membros Inferiores (54)),tiefe_langhantel_kniebeuge (1).gif,tiefe_langhantel_kniebeuge,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Membros Inferiores (54)\tiefe_langhantel_kniebeuge (1).gif
fly-reverse-on-bench-incline-1,Fly reverse on bench incline 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),crucifixo inverso no banco inclinado (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\crucifixo inverso no banco inclinado (1).gif
fly-reverse-on-cross-standing-1,Fly reverse on cross standing 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),crucifixo inverso no cross em pé  (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\crucifixo inverso no cross em pé  (1).gif
fly-reverse-on-cross-on-bench-straight-1,Fly reverse on cross on bench straight 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),crucifixo inverso no cross no banco reto  (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\crucifixo inverso no cross no banco reto  (1).gif
fly-reversed-with-dumbbells-1,Fly reversed with dumbbells 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Crucifixo Invertido com Halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Crucifixo Invertido com Halteres (1).gif
fly-i-nvertido-pulley-high-1,Fly i_nvertido pulley high 1,strength,shoulders,needs_review,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Crucifixo I_nvertido Polia Alta (1).gif,i_nvertido,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Crucifixo I_nvertido Polia Alta (1).gif
shoulder-press-with-dumbbells-1,Shoulder press with dumbbells 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolmento com Halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolmento com Halteres (1).gif
shoulder-press-front-with-elastic-1,Shoulder press front with elastic 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolmento Frontal com Elastico (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolmento Frontal com Elastico (1).gif
shoulder-press-machine-1,Shoulder press machine 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolmento Máquina (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolmento Máquina (1).gif
shoulder-press-bar-behind-of-the-neck-1,Shoulder press bar behind of the neck 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento barra atras da nuca (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento barra atras da nuca (1).gif
shoulder-press-bar-seated-behind-neck-1,Shoulder press bar seated behind neck 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento barra sentado atras nuca (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento barra sentado atras nuca (1).gif
shoulder-press-cable-cross-1,Shoulder press cable cross 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento cabo cross (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento cabo cross (1).gif
shoulder-press-with-bar-1,Shoulder press with bar 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento com Barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento com Barra (1).gif
shoulder-press-with-bar-seated-1,Shoulder press with bar seated 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento com Barra sentado (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento com Barra sentado (1).gif
shoulder-press-with-dumbbells-1,Shoulder press with dumbbells 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento com Halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento com Halteres (1).gif
shoulder-press-with-rotation-1,Shoulder press with rotation 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento com rotação (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento com rotação (1).gif
shoulder-press-on-bar-1,Shoulder press on bar 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento na barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento na barra (1).gif
shoulder-press-on-smith-machine-bar-on-neck-1,Shoulder press on smith machine bar on neck 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento no smith barra na nuca (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento no smith barra na nuca (1).gif
shoulder-press-for-behind-with-bar-1,Shoulder press for behind with bar 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento por tras com barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento por tras com barra (1).gif
shoulder-press-for-behind-with-bar-1,Shoulder press for behind with bar 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento por trás com barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento por trás com barra (1).gif
shoulder-press-seated-with-dumbbells-1,Shoulder press seated with dumbbells 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento Sentado com Halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento Sentado com Halteres (1).gif
shoulder-press-seated-smith-machine-1,Shoulder press seated smith machine 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento Sentado Smith (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento Sentado Smith (1).gif
shoulder-press-smith-machine-1,Shoulder press smith machine 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Desenvolvimento Smith (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Desenvolvimento Smith (1).gif
shoulder-press-unilateral-1,Shoulder press unilateral 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desenvolvimento unilateral (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desenvolvimento unilateral (1).gif
shoulder-press-bar-front-seated-1,Shoulder press bar front seated 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),desnvolvimento barra frente sentado (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\desnvolvimento barra frente sentado (1).gif
raise-bilateral-on-machine-1,Raise bilateral on machine 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação bilateral na maquina (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação bilateral na maquina (1).gif
raise-of-the-elbow-unilateral-1,Raise of the elbow unilateral 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação do cotovelo unilateral (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação do cotovelo unilateral (1).gif
front-raise-with-bar-1,Front raise with bar 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Elevação Frontal com Barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Elevação Frontal com Barra (1).gif
front-raise-with-dumbbells-1,Front raise with dumbbells 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação frontal com halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação frontal com halteres (1).gif
front-raise-crossover-1,Front raise crossover 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Elevação Frontal Crossover (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Elevação Frontal Crossover (1).gif
lateral-raise-incline-seated-1,Lateral raise incline seated 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação lateral inclinado sentado (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação lateral inclinado sentado (1).gif
lateral-raise-grip-neutral-reverse-1,Lateral raise grip neutral reverse 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação lateral pegda neutra inversa (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação lateral pegda neutra inversa (1).gif
lateral-raise-seated-on-bench-1,Lateral raise seated on bench 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação lateral sentado no banco (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação lateral sentado no banco (1).gif
raise-lateral-with-dumbbells-1,Raise lateral with dumbbells 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação letaral com haltrers (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação letaral com haltrers (1).gif
raise-lateral-crossed-on-cross-1,Raise lateral crossed on cross 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação leteral cruzada no cross (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação leteral cruzada no cross (1).gif
raise-unilateral-1,Raise unilateral 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação unilateral (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação unilateral (1).gif
raise-unilateral-front-1,Raise unilateral front 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação unilateral frontal (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação unilateral frontal (1).gif
raise-unilateral-on-cross-1,Raise unilateral on cross 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),elevação unilateral no cross (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\elevação unilateral no cross (1).gif
row-high-with-bar-on-cross-1,Row high with bar on cross 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada alta com barra no cross (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada alta com barra no cross (1).gif
row-high-with-bar-grip-wide-1,Row high with bar grip wide 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada alta com barra pegada aberta (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada alta com barra pegada aberta (1).gif
row-high-with-bar-w-1,Row high with bar w 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada alta com barra W (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada alta com barra W (1).gif
row-high-with-dumbbells-1,Row high with dumbbells 1,strength,shoulders,high,yes,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada alta com halteres (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada alta com halteres (1).gif
row-high-with-dumbbells-bilateral-1,Row high with dumbbells bilateral 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada alta com halteres bilateral (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada alta com halteres bilateral (1).gif
row-high-on-cross-1,Row high on cross 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada alta no cross (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada alta no cross (1).gif
row-free-with-bar-1,Row free with bar 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),remada livre com barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\remada livre com barra (1).gif
row-high-with-bar-1,Row high with bar 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),Remanda Alta com Barra (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\Remanda Alta com Barra (1).gif
fly-machine-reverse-1,Fly machine reverse 1,strength,shoulders,high,no,Strength / Shoulders (GIFs - BONOS (1)\Ombro (47)),voador inverso (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Ombro (47)\voador inverso (1).gif
support-of-front-with-medicine-ball-1,Support of front with medicine ball 1,strength,chest,high,no,Strength / Chest (GIFs - BONOS (1)\Peito (40)),Apoio de frente com medball (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Peito (40)\Apoio de frente com medball (1).gif
support-of-front-with-step-1,Support of front with step 1,strength,chest,high,no,Strength / Chest (GIFs - BONOS (1)\Peito (40)),Apoio de frente com step (1).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\5° GIFs DE MUSCULACIÓN\GIFs - BONOS (1)\Peito (40)\Apoio de frente com step (1).gif
